ID_Comentario,Equipo,Partido,Comentario_Limpio,Entidad_Mencionada
1,Liverpool,Liverpool V Bourmouth,❤️,
2,Liverpool,Liverpool V Bourmouth,❤️,
3,Liverpool,Liverpool V Bourmouth,❤️,
4,Liverpool,Liverpool V Bourmouth,❤️,
5,Liverpool,Liverpool V Bourmouth,❤️,
6,Liverpool,Liverpool V Bourmouth,❤️❤️,
7,Liverpool,Liverpool V Bourmouth,❤️❤️,
8,Liverpool,Liverpool V Bourmouth,❤️❤️❤️,
9,Liverpool,Liverpool V Bourmouth,❤️❤️❤️,
10,Liverpool,Liverpool V Bourmouth,❤️❤️❤️utamuuuuu,
11,Liverpool,Liverpool V Bourmouth,❤️🔥👏,
12,Liverpool,Liverpool V Bourmouth,5% of FSG money has worth😂,
13,Liverpool,Liverpool V Bourmouth,A wins a win tho! 🔥,
14,Liverpool,Liverpool V Bourmouth,big 3 who?,
15,Liverpool,Liverpool V Bourmouth,BIG THREE POINTS ✅,
16,Liverpool,Liverpool V Bourmouth,biso,
17,Liverpool,Liverpool V Bourmouth,Cancel sa ggt break la😡,
18,Liverpool,Liverpool V Bourmouth,CRUCIAL WIN,
19,Liverpool,Liverpool V Bourmouth,Gakpo is pure class...We owe him a big apology 🙌,Cody Gakpo
20,Liverpool,Liverpool V Bourmouth,Gakpo we owe you an apology mate🔥😂,Cody Gakpo
21,Liverpool,Liverpool V Bourmouth,Give a new contract for Macca >>>,Alexis Mac Allister
22,Liverpool,Liverpool V Bourmouth,I love my club ❤️,
23,Liverpool,Liverpool V Bourmouth,ILL SAY IT AGAIN JEREMY JAQUET IS THE TRUTH WHAT A PLAYER,
24,Liverpool,Liverpool V Bourmouth,"Iraola master class , those substitutions 🔥",
25,Liverpool,Liverpool V Bourmouth,Isaaaakkk,
26,Liverpool,Liverpool V Bourmouth,Isak balangsak 🔥,Alexander Isak
27,Liverpool,Liverpool V Bourmouth,Isak my be the greatest striker off all time,Alexander Isak
28,Liverpool,Liverpool V Bourmouth,Jacquet & Araujo what a satisfaction👏,
29,Liverpool,Liverpool V Bourmouth,Jacquet & Araujo 🙌🙌🙌,
30,Liverpool,Liverpool V Bourmouth,Jacquet I love youuuuuu,
31,Liverpool,Liverpool V Bourmouth,Jacquet is him😤,
32,Liverpool,Liverpool V Bourmouth,Jacquet!!! What a baller,
33,Liverpool,Liverpool V Bourmouth,"Jacquet, Nyonyi, Koumas, we’re preparing well for the future. On to the next one, Cityzens. 🔥",
34,Liverpool,Liverpool V Bourmouth,"Jeremy Jacquet appreciation comment , what a player !",
35,Liverpool,Liverpool V Bourmouth,Jeremy Jacquet.,
36,Liverpool,Liverpool V Bourmouth,LIVERPOOL GOAL HERE ⚽🔴👈🏻,
37,Liverpool,Liverpool V Bourmouth,loveu gakpo,Cody Gakpo
38,Liverpool,Liverpool V Bourmouth,Man-U fans going crazy 😂🐦‍🔥⚽,
39,Liverpool,Liverpool V Bourmouth,mayan naik pelan pelan,
40,Liverpool,Liverpool V Bourmouth,McAllister 🔥🔥❤️,
41,Liverpool,Liverpool V Bourmouth,Mrci ékip ❤️💪💪💯,
42,Liverpool,Liverpool V Bourmouth,nice🙌,
43,Liverpool,Liverpool V Bourmouth,Our are enemies gon cry 😂😂😂,
44,Liverpool,Liverpool V Bourmouth,Our enemies are punching air rn😂😂,
45,Liverpool,Liverpool V Bourmouth,Perfect 🔥,
46,Liverpool,Liverpool V Bourmouth,"persib menang liverpool menang, tibra ach",
47,Liverpool,Liverpool V Bourmouth,Rent money 💰😍😂,
48,Liverpool,Liverpool V Bourmouth,Safe to say BBL innit?😂,
49,Liverpool,Liverpool V Bourmouth,"Step by step, we getting somewhere🙌🏾",
50,Liverpool,Liverpool V Bourmouth,Tell them 🙌,
51,Liverpool,Liverpool V Bourmouth,They Not Like Us😂🔥,
52,Liverpool,Liverpool V Bourmouth,Trey Nyoni what a player⭐️,
53,Liverpool,Liverpool V Bourmouth,Unbeaten,
54,Liverpool,Liverpool V Bourmouth,Vamos🔥🔥🔥,
55,Liverpool,Liverpool V Bourmouth,We go again👏,
56,Liverpool,Liverpool V Bourmouth,We never walk alone 😊,
57,Liverpool,Liverpool V Bourmouth,We were lucky a real test is coming after the international break,
58,Liverpool,Liverpool V Bourmouth,We're getting there slowly,
59,Liverpool,Liverpool V Bourmouth,When are we sellin Wirtz?,Florian Wirtz
60,Liverpool,Liverpool V Bourmouth,Wirtz is so poor tbh😢,Florian Wirtz
61,Liverpool,Liverpool V Bourmouth,Wirtz out,Florian Wirtz
62,Liverpool,Liverpool V Bourmouth,Wirtz out,Florian Wirtz
63,Liverpool,Liverpool V Bourmouth,YNWA,
64,Liverpool,Liverpool V Bourmouth,YNWA 🔥,
65,Liverpool,Liverpool V Bourmouth,หงส์แดงโว้ยยยย❤️,
66,Liverpool,Liverpool V Bourmouth,👏,
67,Liverpool,Liverpool V Bourmouth,👏❤️🔥🔥,
68,Liverpool,Liverpool V Bourmouth,👏👏👏 YNWA,
69,Liverpool,Liverpool V Bourmouth,🔥,
70,Liverpool,Liverpool V Bourmouth,🔥🔥,
71,Liverpool,Liverpool V Bourmouth,🔥🔥🔥,
72,Liverpool,Liverpool V Bourmouth,🔥🔥🔥,
73,Liverpool,Liverpool V Bourmouth,🔥🔥🔥🔥🔥,
74,Liverpool,Liverpool V Bourmouth,🔥🔥😍🔴,
75,Liverpool,Liverpool V Bourmouth,🔴🔥❤️,
76,Liverpool,Liverpool V Bourmouth,😍😍😍👏👏👏🔥🔥🔥❤️❤️❤️,
77,Liverpool,Liverpool V Bourmouth,🙂‍↔️👍🏻,
78,Liverpool,Liverpool V Bourmouth,🙌👏🔥,
79,Liverpool,Liverpool V Bourmouth,🙌😃🍵🧉☕✨️,
80,Liverpool,Liverpool V Bourmouth,🙌🙌🙌,
81,Liverpool,Liverpool V Spurs,✝️🙌🏾❤️,
82,Liverpool,Liverpool V Spurs,❤️,
83,Liverpool,Liverpool V Spurs,❤️,
84,Liverpool,Liverpool V Spurs,❤️❤️❤️,
85,Liverpool,Liverpool V Spurs,❤️❤️❤️,
86,Liverpool,Liverpool V Spurs,❤️❤️❤️❤️,
87,Liverpool,Liverpool V Spurs,❤️❤️❤️❤️,
88,Liverpool,Liverpool V Spurs,❤️❤️❤️❤️❤️❤️❤️,
89,Liverpool,Liverpool V Spurs,❤️❤️❤️❤️❤️❤️❤️❤️❤️,
90,Liverpool,Liverpool V Spurs,❤️❤️❤️❤️❤️🔥🔥,
91,Liverpool,Liverpool V Spurs,❤️❤️❤️🔥🔥,
92,Liverpool,Liverpool V Spurs,❤️❤️👏👏,
93,Liverpool,Liverpool V Spurs,❤️❤️🔥,
94,Liverpool,Liverpool V Spurs,❤️🙌🔥🔥🔥,
95,Liverpool,Liverpool V Spurs,"aduh senang nya dalam hati, Persija 2-1, Liverpool 3-1",
96,Liverpool,Liverpool V Spurs,"Alhamdulilah, gakan kerja ah",
97,Liverpool,Liverpool V Spurs,always frickin banger from szobo 🔥🔥,Dominik Szoboszlai
98,Liverpool,Liverpool V Spurs,"Araujo and Jacquet were very, very solid at the back too. The most encouraging thing this season is how our defensive unit is starting to look genuinely reliable this season. We’re not just defending deeper.. there’s real composure, aggression and structure to it.",
99,Liverpool,Liverpool V Spurs,As in efootball szobo has a lower screamer🔥🔥🔥,Dominik Szoboszlai
100,Liverpool,Liverpool V Spurs,bai totenham,
101,Liverpool,Liverpool V Spurs,Bomboclaaat szobo😂🔥🙌,Dominik Szoboszlai
102,Liverpool,Liverpool V Spurs,Brilliant,
103,Liverpool,Liverpool V Spurs,BRILLIANT!,
104,Liverpool,Liverpool V Spurs,Can we all agree that gravenbech is officially finished☹️,
105,Liverpool,Liverpool V Spurs,"Cody was superb as well. Such a classy player and, honestly, what a nice guy. ❤️",Cody Gakpo
106,Liverpool,Liverpool V Spurs,did we just score more than two goals? Wow,
107,Liverpool,Liverpool V Spurs,Dom then turned the ball into 🚀🚀🚀,
108,Liverpool,Liverpool V Spurs,Easy 😂🔥,
109,Liverpool,Liverpool V Spurs,ENDO ฮามีตางใด ใช้เป็นไหม DMF อะ ใช้เป็นไหม,
110,Liverpool,Liverpool V Spurs,"Frimpong, Milos and Mamar, thats all we’ve been asking…play for the badge and you’ll be more than loved❤️ great performance today",Giorgi Mamardashvili
111,Liverpool,Liverpool V Spurs,FUTURE SAVED WITH JACQUET 🐐,
112,Liverpool,Liverpool V Spurs,"Gakpo deserves an apology, what a baller",Cody Gakpo
113,Liverpool,Liverpool V Spurs,Gakpo needs more appreciation 🙌,Cody Gakpo
114,Liverpool,Liverpool V Spurs,Gakpo one goal one assist 🙌❤️,Cody Gakpo
115,Liverpool,Liverpool V Spurs,Gakpo this season:,Cody Gakpo
116,Liverpool,Liverpool V Spurs,Gang 🔴🎯💯,
117,Liverpool,Liverpool V Spurs,Gaya bisa menang maneh,
118,Liverpool,Liverpool V Spurs,Get in reds! 👏,
119,Liverpool,Liverpool V Spurs,GET IN!!🔥❤️,
120,Liverpool,Liverpool V Spurs,Get Szoboszlai the Puskas and the Ballon Dor immediately 😤,Dominik Szoboszlai
121,Liverpool,Liverpool V Spurs,Give Mac Allister a new contract and make Mamardashvili the starting keeper. 🔴,"Alexis Mac Allister, Giorgi Mamardashvili"
122,Liverpool,Liverpool V Spurs,Give macalister new contract now🔥,
123,Liverpool,Liverpool V Spurs,Give Macca that contract NOW,Alexis Mac Allister
124,Liverpool,Liverpool V Spurs,God I hope Szobo stays on this team forever but ik thats not true smh,Dominik Szoboszlai
125,Liverpool,Liverpool V Spurs,"Good goal from Szoboszlai, but when he came on all those loose passes and losses of possession, spread anxiety into the team and brought Tottenham into the game. We were in complete control beforehand. The young boys did very well, pressed well, linked up well and played the Liverpool way.",Dominik Szoboszlai
126,Liverpool,Liverpool V Spurs,Good performance from the Reds ❤️🔥👏,
127,Liverpool,Liverpool V Spurs,"good performance team, but really I dont understand how can we be so weak in difence. Even if we play against the worst tottenham we conceed shots and dangerous build ups from everywhere. Keep improving lads",
128,Liverpool,Liverpool V Spurs,"gue liat liat tadi main nya cakep dah, kemarin kok bikin kesel😢",
129,Liverpool,Liverpool V Spurs,Has anyone else noticed the last two home games the stadium hasn’t sung jotas name in the 20th minute,
130,Liverpool,Liverpool V Spurs,How can you be so handsome and the best in the world at shooting 😂🔥 My girl is on this app Szo!,
131,Liverpool,Liverpool V Spurs,"I am straight, but Szoboszlai do you wanna marry me?",Dominik Szoboszlai
132,Liverpool,Liverpool V Spurs,i don’t wanna see anyone slander marmardashvili anymore,
133,Liverpool,Liverpool V Spurs,I think playing Koumas at right-back would really bring that position to life,
134,Liverpool,Liverpool V Spurs,I think playing Koumas at right-back would really bring that position to life,
135,Liverpool,Liverpool V Spurs,I’m really glad we held on to Gakpo!,Cody Gakpo
136,Liverpool,Liverpool V Spurs,Jacquet❤️👏,
137,Liverpool,Liverpool V Spurs,"Kerkez, Frimpong and Mamardashvili had a good game before GTA 6 😭",Giorgi Mamardashvili
138,Liverpool,Liverpool V Spurs,Koumas ❤️👌🏼🫡 that pitch was his this evening pure class from our redman 👏,
139,Liverpool,Liverpool V Spurs,Koumas good game boy 🔥🔥🔥😮‍💨,
140,Liverpool,Liverpool V Spurs,Koumas has to get minutes behind our strikers. He's such a work horse.,
141,Liverpool,Liverpool V Spurs,Koumas pressing reminds me of Sadio 🥹,
142,Liverpool,Liverpool V Spurs,"Koumas what a game, you should be proud of yourself",
143,Liverpool,Liverpool V Spurs,"Koumas, Nyoni and Marmadashvilli had a great game 🔥🔥#YNWA",
144,Liverpool,Liverpool V Spurs,Let’s go,
145,Liverpool,Liverpool V Spurs,lexi,
146,Liverpool,Liverpool V Spurs,Liverpool 3 Tottenham Hotspur 1👏,
147,Liverpool,Liverpool V Spurs,Liverpool forever ✅,
148,Liverpool,Liverpool V Spurs,Liverpool is the best in the world ❤️❤️❤️❤️❤️,
149,Liverpool,Liverpool V Spurs,Lots to like. This team is coming together nicely. 🔴,
150,Liverpool,Liverpool V Spurs,Macalister,
151,Liverpool,Liverpool V Spurs,Macca 1 goal +1 assist give him new contact 🔴🔴🔴🔴🔴,Alexis Mac Allister
152,Liverpool,Liverpool V Spurs,macca new contract please,Alexis Mac Allister
153,Liverpool,Liverpool V Spurs,Macca unbelievable 🔥🔥😍🔴🔴🔴,Alexis Mac Allister
154,Liverpool,Liverpool V Spurs,Madridista 🚀🚀🚀🚀,
155,Liverpool,Liverpool V Spurs,Mamadashvile turned into prime Allison,
156,Liverpool,Liverpool V Spurs,"Mamar, Nyoni need more minutes",Giorgi Mamardashvili
157,Liverpool,Liverpool V Spurs,Mamardashvili and kerkez deserve credit today 🔥,Giorgi Mamardashvili
158,Liverpool,Liverpool V Spurs,"Mamardashvili thank you for the saves ..Macca u deserve that contract,Gakpo thank God we didn't sell you to City and Szobo man 🔥🔥🙌😂","Alexis Mac Allister, Dominik Szoboszlai, Cody Gakpo, Giorgi Mamardashvili"
159,Liverpool,Liverpool V Spurs,Mamardashvili was absolutely brilliant tonight. Really unlucky not to come away with the clean sheet because he made some crucial saves when we needed him.,Giorgi Mamardashvili
160,Liverpool,Liverpool V Spurs,"Mamardashvili was amazing 🙌🏻some top saves tonight! And Koumas was an animal, everywhere on the pitch! Good win, onto the next round💪🏼",Giorgi Mamardashvili
161,Liverpool,Liverpool V Spurs,Mamardashvili 👏,Giorgi Mamardashvili
162,Liverpool,Liverpool V Spurs,Mau happy tapi ini piala kebo 🗿,
163,Liverpool,Liverpool V Spurs,Maybe a win in the Premiership some time? 💪🏼,
164,Liverpool,Liverpool V Spurs,My team is my life ❤️🙌🔥,
165,Liverpool,Liverpool V Spurs,Nice now try and get 3 points in the prem been a struggle,
166,Liverpool,Liverpool V Spurs,"Number 8 never disappoints us 🔥🔝 what a goal was that, pure passion 🐦‍🔥",
167,Liverpool,Liverpool V Spurs,Ofcourse we gave them thier first goal 😂😂,
168,Liverpool,Liverpool V Spurs,"Oh myyyyyy, Dominik Szoboszlaiiiiiii",
169,Liverpool,Liverpool V Spurs,"Okay, I’ve heard enough… Give macca his doo 💰🔥👏",Alexis Mac Allister
170,Liverpool,Liverpool V Spurs,Perpanjang kontrak macca sekarang juga!!!,Alexis Mac Allister
171,Liverpool,Liverpool V Spurs,Pure greatness✨️✨️😍,
172,Liverpool,Liverpool V Spurs,Red forever ❤️🙌,
173,Liverpool,Liverpool V Spurs,RENEW MACCA IMMEDIATELY,Alexis Mac Allister
174,Liverpool,Liverpool V Spurs,Respect to Szobo. Goal of the season. Unbelievable,Dominik Szoboszlai
