ID_Comentario;Equipo;Partido;Comentario_Limpio;Entidad_Mencionada
1;Chelsea;Chelsea V Hull city;"""Alonso Ball"" ???????????????";Xabi Alonso
2;Chelsea;Chelsea V Hull city;"""The clip on YouTube where John Terry analyzes the match between Chelsea and Hull offers such fantastic advice. I would honestly love to see JT join Xabi Alonso’s coaching staff! If you haven't listened to it yet, you should definitely check it out—it’s truly amazing.""";"Xabi Alonso, John Terry"
3;Chelsea;Chelsea V Hull city;@chelseafc ??;
4;Chelsea;Chelsea V Hull city;@malogusto outttt;
5;Chelsea;Chelsea V Hull city;"“Geraldo, why are you complaining that we didn’t get a midfielder? With one game a week, we’ll be fine! Give the board credit!!!”";
6;Chelsea;Chelsea V Hull city;•;
7;Chelsea;Chelsea V Hull city;2 points dropped for the tigers today;
8;Chelsea;Chelsea V Hull city;443 ??;
9;Chelsea;Chelsea V Hull city;Again estavao is the difference maker Alonso wtf are you onn;Xabi Alonso
10;Chelsea;Chelsea V Hull city;Alonso is gambling with his lineup….. and i dont know the owners think about this…. he has players who can easily win games but he is too stubborn about a formation that isn't working????;Xabi Alonso
11;Chelsea;Chelsea V Hull city;Alonso must playing with 3 midfielders. 3-5-2;Xabi Alonso
12;Chelsea;Chelsea V Hull city;"Alonso vai afundar o Chelsea, Estevão só joga 5 mim para salvar o time e brincadeira ! Kkk";Xabi Alonso
13;Chelsea;Chelsea V Hull city;Alonso you better stop using @malogusto don’t let us start raining curses on you . And get Neto out fast for Estevao are we seeing different game ? .;"Xabi Alonso, Estêvão, Pedro Neto"
14;Chelsea;Chelsea V Hull city;Alonso you need to pay attention to our defense;Xabi Alonso
15;Chelsea;Chelsea V Hull city;Always a championship team stopping us;
16;Chelsea;Chelsea V Hull city;appened to our defense bruh??;
17;Chelsea;Chelsea V Hull city;as been dreadful;
18;Chelsea;Chelsea V Hull city;as led to Chelsea losing possession quite easily. We really need to address the defensive concerns as soon as possible!....Generating??????;
19;Chelsea;Chelsea V Hull city;"As much as the shambolic defence is the real issue... We need a better double pivot in the midfield, who covers and support the defence..which is lacking at the moment. Maybe Moi presence will solve it";
20;Chelsea;Chelsea V Hull city;as to come on earlier man;
21;Chelsea;Chelsea V Hull city;ate with our defence;
22;Chelsea;Chelsea V Hull city;ato;
23;Chelsea;Chelsea V Hull city;ato and gusto even doing in the team ??;Malo Gusto
24;Chelsea;Chelsea V Hull city;"ato, then Colwill. Every single one of them makes errors, and we will never get consistency.";
25;Chelsea;Chelsea V Hull city;Au na nyie mnabeti???;
26;Chelsea;Chelsea V Hull city;Au na nyie mnabeti???;
27;Chelsea;Chelsea V Hull city;Au na nyie mnabeti???;
28;Chelsea;Chelsea V Hull city;ave bagged ??;
29;Chelsea;Chelsea V Hull city;"ave been a victory for us, but we drew due to poor defending. Bravo to the attackers… on to the next game! Blues ??";
30;Chelsea;Chelsea V Hull city;"ave been a victory for us, but we drew due to poor defending. Bravo to the attackers… on to the next game! Blues ??";
31;Chelsea;Chelsea V Hull city;"ave been a victory for us, but we drew due to poor defending. Bravo to the attackers… on to the next game! Blues ??";
32;Chelsea;Chelsea V Hull city;ave said it’s an attack problem but our defense keeps letting us down ??????? ??;
33;Chelsea;Chelsea V Hull city;ave said it’s an attack problem but our defense keeps letting us down ??????? ??;
34;Chelsea;Chelsea V Hull city;ave to fix that ur defence ngl;
35;Chelsea;Chelsea V Hull city;ave to settle for a point.;
36;Chelsea;Chelsea V Hull city;ave trust and be patient;
37;Chelsea;Chelsea V Hull city;Back 3 isn’t working and estevao needs more playing time plsss;Estêvão
38;Chelsea;Chelsea V Hull city;Bad defensive line ??;
39;Chelsea;Chelsea V Hull city;"Bad Formation 3-4-3,next match formation 4-3-3 or 4-4-2 come change formation blues ??????";
40;Chelsea;Chelsea V Hull city;Bangang;
41;Chelsea;Chelsea V Hull city;bangkit;
42;Chelsea;Chelsea V Hull city;"Barco loses the ball in so many important positions, We haven't replaced Enzo Fernandez yet ????";Enzo Fernández
43;Chelsea;Chelsea V Hull city;be honest guys..Martinez is not an upgrade ??;
44;Chelsea;Chelsea V Hull city;"belakang keropos, kebobolan blunder. evaluasi lah beknya";
45;Chelsea;Chelsea V Hull city;Bench;
46;Chelsea;Chelsea V Hull city;Bench @Reece;
47;Chelsea;Chelsea V Hull city;Bench @Reece;
48;Chelsea;Chelsea V Hull city;Brudda bring on Estevao wtf;Estêvão
49;Chelsea;Chelsea V Hull city;bruh;
50;Chelsea;Chelsea V Hull city;Bunch of goofies ??;
51;Chelsea;Chelsea V Hull city;Bunch of school kids at the heart of our defense ????;
52;Chelsea;Chelsea V Hull city;"Buruk buat pemain bertahannya, kurang konsentrasi dan fokus... Terlalu sering grogi ketika dpt serangan...";
53;Chelsea;Chelsea V Hull city;Chai e pain sha ??????;
54;Chelsea;Chelsea V Hull city;"Chelsea defenders, you keep on letting this team down. It’s unacceptable!!!";
55;Chelsea;Chelsea V Hull city;"Chelsea FC we're all crying about defence, do something about it";
56;Chelsea;Chelsea V Hull city;Chelsea need to start playing 4231 formation again this 3 CB nonsense isn't working;
57;Chelsea;Chelsea V Hull city;Chelsea needs Sunderland's Xhaka to play this 3-4-3 formation;
58;Chelsea;Chelsea V Hull city;"Chelsea never changed the defense for 4-5 years already , only bought lacroix , that’s the problem cause the club love that players";
59;Chelsea;Chelsea V Hull city;CHELSEA TEMPEK ??;
60;Chelsea;Chelsea V Hull city;Chelsea ??????;
61;Chelsea;Chelsea V Hull city;chelseafc;
62;Chelsea;Chelsea V Hull city;Clear penalty denied... Agenda continues;
63;Chelsea;Chelsea V Hull city;Colaboración pagada;
64;Chelsea;Chelsea V Hull city;Come on;
65;Chelsea;Chelsea V Hull city;defence defence defence!!!!;
66;Chelsea;Chelsea V Hull city;Defends bauk;
67;Chelsea;Chelsea V Hull city;Defense is joke??;
68;Chelsea;Chelsea V Hull city;Defense will always win you trophies......;
69;Chelsea;Chelsea V Hull city;Defensive problems yet again!;
70;Chelsea;Chelsea V Hull city;Do something about defense is sick????;
71;Chelsea;Chelsea V Hull city;draw without 2 Cs - cucu caicedo ????;
72;Chelsea;Chelsea V Hull city;"dropping points in games that we are supposed to be winning, would have said it’s an attack problem but our defense keeps letting us down ??????? ??";
73;Chelsea;Chelsea V Hull city;e keeps playing Gusto? ??;Malo Gusto
74;Chelsea;Chelsea V Hull city;e was playing with the second team;
75;Chelsea;Chelsea V Hull city;e’s conceding too many goals ?????;
76;Chelsea;Chelsea V Hull city;eadache from this performance but at least we didn’t lose.;
77;Chelsea;Chelsea V Hull city;eadche;
78;Chelsea;Chelsea V Hull city;ell wtf mahn;
79;Chelsea;Chelsea V Hull city;"ere but oh boy i was wrong , Alonso ball yet to convince me !!";Xabi Alonso
80;Chelsea;Chelsea V Hull city;ERE WE GO!;
81;Chelsea;Chelsea V Hull city;ESTEVAO BETTER THAN NETO!!!;"Estêvão, Pedro Neto"
82;Chelsea;Chelsea V Hull city;Estevão can't be a substitute on this team.;
83;Chelsea;Chelsea V Hull city;Estevao deserve more minutes;Estêvão
84;Chelsea;Chelsea V Hull city;Estevao deserve more minutes;Estêvão
85;Chelsea;Chelsea V Hull city;Estevao deserve more minutes;Estêvão
86;Chelsea;Chelsea V Hull city;Estevao deserves more playing time;Estêvão
87;Chelsea;Chelsea V Hull city;Estevao needs more minutes ??????;Estêvão
88;Chelsea;Chelsea V Hull city;Expecting big every season but got blown up every time?????? performance becoming worse and worse.....;
89;Chelsea;Chelsea V Hull city;Fix that defence asap and estevao needs more game time;Estêvão
90;Chelsea;Chelsea V Hull city;Fix the defense;
91;Chelsea;Chelsea V Hull city;Ga mood :(;
92;Chelsea;Chelsea V Hull city;Gameplay gitu gitu ajah doang;
93;Chelsea;Chelsea V Hull city;Give Estevao more time;Estêvão
94;Chelsea;Chelsea V Hull city;Give Estevão more time!!;
95;Chelsea;Chelsea V Hull city;Giving our attackers nightmares;
96;Chelsea;Chelsea V Hull city;"Gusto ,hato and Colwill should never be in the same starting line up abeg ??????????";Malo Gusto
97;Chelsea;Chelsea V Hull city;Gusto defending ??;Malo Gusto
98;Chelsea;Chelsea V Hull city;Gusto January window you will not escape ??????;Malo Gusto
99;Chelsea;Chelsea V Hull city;gusto maen kayak ayam tanpa kepala;Malo Gusto
100;Chelsea;Chelsea V Hull city;Gusto out of this team;Malo Gusto
101;Chelsea;Chelsea V Hull city;"Hato be approaching ball without calculation, very terrible";
102;Chelsea;Chelsea V Hull city;Hato Gusto out;Malo Gusto
103;Chelsea;Chelsea V Hull city;Hato is not a defender chavaria is;
104;Chelsea;Chelsea V Hull city;hato needs to learn physics;
105;Chelsea;Chelsea V Hull city;"Hato Out, Fofana Out, Colwill Out";
106;Chelsea;Chelsea V Hull city;"Hato, gusto??";Malo Gusto
107;Chelsea;Chelsea V Hull city;Hato/gusto Inefficient;Malo Gusto
108;Chelsea;Chelsea V Hull city;How did we not get a pen at the end?;
109;Chelsea;Chelsea V Hull city;How did we not get a pen at the end?;
110;Chelsea;Chelsea V Hull city;How did we not get a pen at the end?;
111;Chelsea;Chelsea V Hull city;Hull City played with 10 Defense??;
112;Chelsea;Chelsea V Hull city;I Deduced 3Things From Our Match Versus Hull City (1)Gusto And Hato Should Be Playing From The Bench (2)The Team Board Need To Call The Attention Of Our Fans To Stop Bullying Valentin Barco Because Of His Backlash With Jude Bellingham At The Just Concluded World Cup. They Need To Allow Him To Play Very Well (3)Xabi Alonso Should Be Making Important Substitution On Time. Pedro Neto Wasn't Releasing Good Crosses. Estêvão Did Well With Little Minutes.;"Xabi Alonso, Malo Gusto, Estêvão, Pedro Neto"
113;Chelsea;Chelsea V Hull city;I don’t ever want to see gusto in any of our lineup ever again;Malo Gusto
114;Chelsea;Chelsea V Hull city;"I don’t understand why xabi keeps benching Estevao for Neto why not starting Estevao first at least let him play for 60mins ,every time he comes in he makes good impact";"Xabi Alonso, Estêvão, Pedro Neto"
115;Chelsea;Chelsea V Hull city;I genuinely can’t understand why Xabi keeps on benching Estevao for Neto ??;"Xabi Alonso, Estêvão, Pedro Neto"
116;Chelsea;Chelsea V Hull city;I genuinely can’t understand why Xabi keeps on benching Estevao for Neto ??;"Xabi Alonso, Estêvão, Pedro Neto"
117;Chelsea;Chelsea V Hull city;I genuinely can’t understand why Xabi keeps on benching Estevao for Neto ??;"Xabi Alonso, Estêvão, Pedro Neto"
118;Chelsea;Chelsea V Hull city;I like as una put Hato for the face of this lose ??????????????;
119;Chelsea;Chelsea V Hull city;I still better pass my neighbour so we move ??;
120;Chelsea;Chelsea V Hull city;I still better pass my neighbour so we move ??;
121;Chelsea;Chelsea V Hull city;I still better pass my neighbour so we move ??;
122;Chelsea;Chelsea V Hull city;I’m done defending Gusto fr??. Send him to spurs;Malo Gusto
123;Chelsea;Chelsea V Hull city;"Idk the buildup feels monotone, and a deadlock at front. Don't ask bout the defend tho ??";
124;Chelsea;Chelsea V Hull city;If this keeps repeating I will become a culer.. and I won't look back ????;
125;Chelsea;Chelsea V Hull city;igh blood pressure ??????;
126;Chelsea;Chelsea V Hull city;igh up as possible;
127;Chelsea;Chelsea V Hull city;ighest level with that porous defence. FIX IT! #utc;
128;Chelsea;Chelsea V Hull city;im 10 min? ????;
129;Chelsea;Chelsea V Hull city;im benched;
130;Chelsea;Chelsea V Hull city;im this much time.;
131;Chelsea;Chelsea V Hull city;im to be more pro active in that aspect please ??;
132;Chelsea;Chelsea V Hull city;Ingoma kodwa bafana ayikho lakunina ??niyaphoxa;
133;Chelsea;Chelsea V Hull city;Ion know I feel like caicedo x barco might be the missing piece to the midfield issue??;
134;Chelsea;Chelsea V Hull city;is arrival in January. It would be better to get the deal done early.;
135;Chelsea;Chelsea V Hull city;is place and bring Estevao on the wing.;Estêvão
136;Chelsea;Chelsea V Hull city;is tactics. We need to play with a pivot midfielder.;
137;Chelsea;Chelsea V Hull city;"its oke no promble ,im proud u chels";
138;Chelsea;Chelsea V Hull city;Jorrel hato....... the person who signed you ?????? even in hull city there would never be place for you to play;
139;Chelsea;Chelsea V Hull city;"Just one defender in January is enough... believe me, @chelseafc will win the EPL. @murillosantiago40 is solid he should be the priority in January.";
140;Chelsea;Chelsea V Hull city;"kmt, unnuh a ramp wid di man dem and a concede some fuckry goal";
141;Chelsea;Chelsea V Hull city;"Lagi² Chelsea gak bisa mempertahankan keunggulan, terlalu mudah kebobolan. PR buat Xabi";Xabi Alonso
142;Chelsea;Chelsea V Hull city;"Left back, both of them, mistakes";
143;Chelsea;Chelsea V Hull city;let barco play first lah broo;
144;Chelsea;Chelsea V Hull city;let barco play first lah broo;
145;Chelsea;Chelsea V Hull city;let barco play first lah broo;
146;Chelsea;Chelsea V Hull city;"Let me give you solution, We can still sign Alaba which would solve all of the problems for now and then in January get a midfielder!";
147;Chelsea;Chelsea V Hull city;"Let’s take it easy Chelsea fans. I know it’s heartbreaking seeing our lovely club loosing points and games this way, but let’s not forget that none of these players go on the pitch with the mindset of losing. They give their all to the club and the badge. So let’s not lose hope in them, Alonso will surely build the team we’re all looking for ????????";Xabi Alonso
148;Chelsea;Chelsea V Hull city;"Lets work on our defence please we can't win games like this ,make James go back to his original position of right back . We go back to aback 4";
149;Chelsea;Chelsea V Hull city;Lini pertahanan duh??;
150;Chelsea;Chelsea V Hull city;Lucky that we didn't loose ??;
151;Chelsea;Chelsea V Hull city;Malo Gusto is as reliable as a ripped condom;Malo Gusto
152;Chelsea;Chelsea V Hull city;Man I miss cucu ??????;
153;Chelsea;Chelsea V Hull city;"Mandem, is it mad if I start looking at Xabi sideways if he keeps playing Gusto? ??";"Xabi Alonso, Malo Gusto"
154;Chelsea;Chelsea V Hull city;"Mandem, is it mad if I start looking at Xabi sideways if he keeps playing Gusto? ??";"Xabi Alonso, Malo Gusto"
155;Chelsea;Chelsea V Hull city;Martinez out;
156;Chelsea;Chelsea V Hull city;Martinez saved us from nois??;
157;Chelsea;Chelsea V Hull city;Mbwa nyiee! Mmeanza kubeti??;
158;Chelsea;Chelsea V Hull city;Men without a good defense let’s focus on making it to the champions league smh ??????? wtf we need a good defense ??;
159;Chelsea;Chelsea V Hull city;Midfield and defense is so ahhhh;
160;Chelsea;Chelsea V Hull city;NDONDO SIO CHURURU WANANGU??;
161;Chelsea;Chelsea V Hull city;"Neto is a champion, to run full wing for 86 minutes is incredible";Pedro Neto
162;Chelsea;Chelsea V Hull city;"Neto is a champion, to run full wing for 86 minutes is incredible";Pedro Neto
163;Chelsea;Chelsea V Hull city;"Neto is a champion, to run full wing for 86 minutes is incredible";Pedro Neto
164;Chelsea;Chelsea V Hull city;Never compare Neto with Gusto…;"Malo Gusto, Pedro Neto"
165;Chelsea;Chelsea V Hull city;No CS no win.;
166;Chelsea;Chelsea V Hull city;No Estêvão = No Victory;Estêvão
167;Chelsea;Chelsea V Hull city;Nonsense football;
168;Chelsea;Chelsea V Hull city;Now really missing enzo & cucu ????;Enzo Fernández
169;Chelsea;Chelsea V Hull city;Omg defending ??????;
170;Chelsea;Chelsea V Hull city;Our back line needs Urgent attention!!!!!;
171;Chelsea;Chelsea V Hull city;Our defence needs work. Awareness is poor and there's no true leader at the back.;
172;Chelsea;Chelsea V Hull city;Our defense is joke??????;
173;Chelsea;Chelsea V Hull city;Our defense is the only thing stopping us this season. And that defense is really working against us.;
174;Chelsea;Chelsea V Hull city;Our defense is the only thing stopping us this season. And that defense is really working against us.;
175;Chelsea;Chelsea V Hull city;Our defense is the only thing stopping us this season. And that defense is really working against us.;
176;Chelsea;Chelsea V Hull city;Our defense is very fragile.;
177;Chelsea;Chelsea V Hull city;Our defense keep letting us down ?????????;
